date,state,fips,cases,deaths
3/16/2020,Mississippi,28,12,0
3/16/2020,Missouri,29,9,0
3/16/2020,Montana,30,8,0
3/16/2020,Nebraska,31,33,0
3/16/2020,Nevada,32,45,1
3/16/2020,New Hampshire,33,17,0
3/16/2020,New Jersey,34,176,3
3/16/2020,New Mexico,35,21,0
3/16/2020,New York,36,950,10
3/16/2020,North Carolina,37,34,0
3/16/2020,North Dakota,38,1,0
3/16/2020,Ohio,39,50,0
3/16/2020,Oklahoma,40,10,0
3/16/2020,Oregon,41,46,1
3/16/2020,Pennsylvania,42,81,0
3/16/2020,Puerto Rico,72,5,0
3/16/2020,Rhode Island,44,21,0
3/16/2020,South Carolina,45,33,1
3/16/2020,South Dakota,46,10,1
3/16/2020,Tennessee,47,52,0
3/16/2020,Texas,48,87,1
3/16/2020,Utah,49,40,0
3/16/2020,Vermont,50,12,0
3/16/2020,Virgin Islands,78,2,0
3/16/2020,Virginia,51,51,1
3/16/2020,Washington,53,794,48
3/16/2020,Wisconsin,55,47,0
3/16/2020,Wyoming,56,10,0
3/17/2020,Alabama,1,39,0
3/17/2020,Alaska,2,6,0
3/17/2020,Arizona,4,20,0
3/17/2020,Arkansas,5,22,0
3/17/2020,California,6,732,14
3/17/2020,Colorado,8,183,3
3/17/2020,Connecticut,9,68,0
3/17/2020,Delaware,10,16,0
3/17/2020,District of Columbia,11,31,0
3/17/2020,Florida,12,210,6
3/17/2020,Georgia,13,142,1
3/17/2020,Guam,66,3,0
3/17/2020,Hawaii,15,14,0
3/17/2020,Idaho,16,9,0
3/17/2020,Illinois,17,159,1
3/17/2020,Indiana,18,30,2
3/17/2020,Iowa,19,29,0
3/17/2020,Kansas,20,17,1
3/17/2020,Kentucky,21,26,1
3/17/2020,Louisiana,22,196,5
3/17/2020,Maine,23,32,0
3/17/2020,Maryland,24,57,0
3/17/2020,Massachusetts,25,218,0
3/17/2020,Michigan,26,65,0
3/17/2020,Minnesota,27,60,0
3/17/2020,Mississippi,28,21,0
3/17/2020,Missouri,29,16,0
3/17/2020,Montana,30,8,0
3/17/2020,Nebraska,31,36,0
3/17/2020,Nevada,32,55,1
3/17/2020,New Hampshire,33,26,0
3/17/2020,New Jersey,34,268,3
3/17/2020,New Mexico,35,23,0
3/17/2020,New York,36,1375,18
3/17/2020,North Carolina,37,42,0
3/17/2020,North Dakota,38,5,0
3/17/2020,Ohio,39,67,0
3/17/2020,Oklahoma,40,18,0
3/17/2020,Oregon,41,66,2
3/17/2020,Pennsylvania,42,101,0
3/17/2020,Puerto Rico,72,5,0
3/17/2020,Rhode Island,44,23,0
3/17/2020,South Carolina,45,47,1
3/17/2020,South Dakota,46,11,1
3/17/2020,Tennessee,47,73,0
3/17/2020,Texas,48,106,1
3/17/2020,Utah,49,51,0
3/17/2020,Vermont,50,14,0
3/17/2020,Virgin Islands,78,2,0
3/17/2020,Virginia,51,67,2
3/17/2020,Washington,53,908,54
3/17/2020,West Virginia,54,1,0
3/17/2020,Wisconsin,55,72,0
3/17/2020,Wyoming,56,15,0
3/18/2020,Alabama,1,51,0
3/18/2020,Alaska,2,9,0
3/18/2020,Arizona,4,28,0
3/18/2020,Arkansas,5,33,0
3/18/2020,California,6,893,17
3/18/2020,Colorado,8,216,3
3/18/2020,Connecticut,9,96,1
3/18/2020,Delaware,10,26,0
3/18/2020,District of Columbia,11,36,0
3/18/2020,Florida,12,326,7
3/18/2020,Georgia,13,193,3
3/18/2020,Guam,66,8,0
3/18/2020,Hawaii,15,16,0
3/18/2020,Idaho,16,11,0
3/18/2020,Illinois,17,286,1
3/18/2020,Indiana,18,39,2
3/18/2020,Iowa,19,38,0
3/18/2020,Kansas,20,22,1
3/18/2020,Kentucky,21,35,1
3/18/2020,Louisiana,22,280,7
3/18/2020,Maine,23,43,0
3/18/2020,Maryland,24,85,1
3/18/2020,Massachusetts,25,256,0
3/18/2020,Michigan,26,80,1
3/18/2020,Minnesota,27,77,0
3/18/2020,Mississippi,28,34,0
3/18/2020,Missouri,29,21,1
3/18/2020,Montana,30,12,0
3/18/2020,Nebraska,31,43,0
3/18/2020,Nevada,32,82,1
3/18/2020,New Hampshire,33,39,0
3/18/2020,New Jersey,34,427,5
3/18/2020,New Mexico,35,28,0
3/18/2020,New York,36,2387,32
3/18/2020,North Carolina,37,66,0
3/18/2020,North Dakota,38,7,0
3/18/2020,Ohio,39,90,0
3/18/2020,Oklahoma,40,29,0
3/18/2020,Oregon,41,74,3
3/18/2020,Pennsylvania,42,139,1
3/18/2020,Puerto Rico,72,5,0
3/18/2020,Rhode Island,44,33,0
3/18/2020,South Carolina,45,60,1
3/18/2020,South Dakota,46,11,1
3/18/2020,Tennessee,47,98,0
3/18/2020,Texas,48,166,2
3/18/2020,Utah,49,65,0
3/18/2020,Vermont,50,19,0
3/18/2020,Virgin Islands,78,3,0
3/18/2020,Virginia,51,78,2
3/18/2020,Washington,53,1026,68
3/18/2020,West Virginia,54,2,0
3/18/2020,Wisconsin,55,106,0
3/18/2020,Wyoming,56,17,0
3/19/2020,Alabama,1,78,0
3/19/2020,Alaska,2,12,0
3/19/2020,Arizona,4,47,0
3/19/2020,Arkansas,5,62,0
3/19/2020,California,6,1067,19
3/19/2020,Colorado,8,278,5
3/19/2020,Connecticut,9,159,4
3/19/2020,Delaware,10,30,0
3/19/2020,District of Columbia,11,39,0
3/19/2020,Florida,12,434,8
3/19/2020,Georgia,13,282,10
3/19/2020,Guam,66,12,0
3/19/2020,Hawaii,15,26,0
3/19/2020,Idaho,16,23,0
3/19/2020,Illinois,17,420,4
3/19/2020,Indiana,18,56,2
3/19/2020,Iowa,19,44,0
3/19/2020,Kansas,20,35,1
3/19/2020,Kentucky,21,47,2
3/19/2020,Louisiana,22,392,10
3/19/2020,Maine,23,52,0
3/19/2020,Maryland,24,108,1
3/19/2020,Massachusetts,25,328,0
3/19/2020,Michigan,26,334,3
3/19/2020,Minnesota,27,89,0
3/19/2020,Mississippi,28,50,1
3/19/2020,Missouri,29,35,1
3/19/2020,Montana,30,19,0
3/19/2020,Nebraska,31,47,0
3/19/2020,Nevada,32,99,1
3/19/2020,New Hampshire,33,44,0
3/19/2020,New Jersey,34,735,9
3/19/2020,New Mexico,35,35,0
3/19/2020,New York,36,4161,39
3/19/2020,North Carolina,37,104,0
3/19/2020,North Dakota,38,19,0
3/19/2020,Ohio,39,120,0
3/19/2020,Oklahoma,40,44,1
3/19/2020,Oregon,41,87,3
3/19/2020,Pennsylvania,42,187,1
3/19/2020,Puerto Rico,72,6,0
3/19/2020,Rhode Island,44,44,0
3/19/2020,South Carolina,45,81,1
3/19/2020,South Dakota,46,14,1
3/19/2020,Tennessee,47,155,0
3/19/2020,Texas,48,248,4
3/19/2020,Utah,49,80,0
3/19/2020,Vermont,50,22,2
3/19/2020,Virgin Islands,78,3,0
3/19/2020,Virginia,51,94,2
3/19/2020,Washington,53,1228,75
3/19/2020,West Virginia,54,5,0
3/19/2020,Wisconsin,55,155,2
3/19/2020,Wyoming,56,18,0
3/20/2020,Alabama,1,106,0
3/20/2020,Alaska,2,14,0
3/20/2020,Arizona,4,70,1
3/20/2020,Arkansas,5,100,0
3/20/2020,California,6,1283,24
3/20/2020,Colorado,8,364,5
3/20/2020,Connecticut,9,194,4
3/20/2020,Delaware,10,39,0
3/20/2020,District of Columbia,11,71,0
3/20/2020,Florida,12,564,9
3/20/2020,Georgia,13,482,14
3/20/2020,Guam,66,14,0
3/20/2020,Hawaii,15,37,0
3/20/2020,Idaho,16,31,0
3/20/2020,Illinois,17,583,5
3/20/2020,Indiana,18,81,5
3/20/2020,Iowa,19,45,0
3/20/2020,Kansas,20,49,1
3/20/2020,Kentucky,21,63,2
3/20/2020,Louisiana,22,537,10
3/20/2020,Maine,23,57,0
3/20/2020,Maryland,24,150,2
3/20/2020,Massachusetts,25,413,1
3/20/2020,Michigan,26,548,4
3/20/2020,Minnesota,27,115,0
3/20/2020,Mississippi,28,80,1
3/20/2020,Missouri,29,73,3
3/20/2020,Montana,30,19,0
3/20/2020,Nebraska,31,53,0
3/20/2020,Nevada,32,165,2
3/20/2020,New Hampshire,33,55,0
3/20/2020,New Jersey,34,896,11
3/20/2020,New Mexico,35,43,0
3/20/2020,New York,36,7113,68
3/20/2020,North Carolina,37,144,0
3/20/2020,North Dakota,38,27,0
3/20/2020,Ohio,39,169,1
3/20/2020,Oklahoma,40,49,1
3/20/2020,Oregon,41,114,3
3/20/2020,Pennsylvania,42,269,1
3/20/2020,Puerto Rico,72,14,0
3/20/2020,Rhode Island,44,44,0
3/20/2020,South Carolina,45,126,3
3/20/2020,South Dakota,46,14,1
3/20/2020,Tennessee,47,237,0
3/20/2020,Texas,48,386,5
3/20/2020,Utah,49,112,0
3/20/2020,Vermont,50,29,2
3/20/2020,Virgin Islands,78,6,0
3/20/2020,Virginia,51,115,2
3/20/2020,Washington,53,1404,83
3/20/2020,West Virginia,54,8,0
3/20/2020,Wisconsin,55,216,3
3/20/2020,Wyoming,56,22,0
3/21/2020,Alabama,1,131,0
3/21/2020,Alaska,2,21,0
3/21/2020,Arizona,4,104,1
3/21/2020,Arkansas,5,118,0
3/21/2020,California,6,1544,28
3/21/2020,Colorado,8,475,6
3/21/2020,Connecticut,9,223,5
3/21/2020,Delaware,10,45,0
3/21/2020,District of Columbia,11,77,1
3/21/2020,Florida,12,764,11
3/21/2020,Georgia,13,552,20
3/21/2020,Guam,66,15,0
3/21/2020,Hawaii,15,48,0
3/21/2020,Idaho,16,42,0
3/21/2020,Illinois,17,751,6
3/21/2020,Indiana,18,128,6
3/21/2020,Iowa,19,68,0
3/21/2020,Kansas,20,57,2
3/21/2020,Kentucky,21,84,3
3/21/2020,Louisiana,22,763,16
3/21/2020,Maine,23,70,0
3/21/2020,Maryland,24,195,3
3/21/2020,Massachusetts,25,525,2
3/21/2020,Michigan,26,787,6
3/21/2020,Minnesota,27,138,1
3/21/2020,Mississippi,28,140,1
3/21/2020,Missouri,29,93,3
3/21/2020,Montana,30,29,0
3/21/2020,Nebraska,31,61,0
3/21/2020,Nevada,32,165,2
3/21/2020,New Hampshire,33,65,0
3/21/2020,New Jersey,34,1336,16
3/21/2020,New Mexico,35,57,0
3/21/2020,New York,36,10371,95
3/21/2020,North Carolina,37,184,0
3/21/2020,North Dakota,38,28,0
3/21/2020,Ohio,39,247,3
3/21/2020,Oklahoma,40,53,1
3/21/2020,Oregon,41,137,4
3/21/2020,Pennsylvania,42,388,2
3/21/2020,Puerto Rico,72,21,1
3/21/2020,Rhode Island,44,66,0
3/21/2020,South Carolina,45,172,3
3/21/2020,South Dakota,46,14,1
3/21/2020,Tennessee,47,312,2
3/21/2020,Texas,48,547,5
3/21/2020,Utah,49,138,0
3/21/2020,Vermont,50,49,2
3/21/2020,Virgin Islands,78,6,0
3/21/2020,Virginia,51,152,3
3/21/2020,Washington,53,1655,95
3/21/2020,West Virginia,54,12,0
3/21/2020,Wisconsin,55,281,4
3/21/2020,Wyoming,56,24,0
3/22/2020,Alabama,1,157,0
3/22/2020,Alaska,2,22,0
3/22/2020,Arizona,4,153,2
3/22/2020,Arkansas,5,165,0
3/22/2020,California,6,1851,35
3/22/2020,Colorado,8,591,7
3/22/2020,Connecticut,9,327,8
3/22/2020,Delaware,10,56,0
3/22/2020,District of Columbia,11,98,1
3/22/2020,Florida,12,1000,13
3/22/2020,Georgia,13,620,25
3/22/2020,Guam,66,27,1
3/22/2020,Hawaii,15,56,0
3/22/2020,Idaho,16,47,0
3/22/2020,Illinois,17,1047,9
3/22/2020,Indiana,18,204,9
3/22/2020,Iowa,19,90,0
3/22/2020,Kansas,20,66,2
3/22/2020,Kentucky,21,103,3
3/22/2020,Louisiana,22,837,20
3/22/2020,Maine,23,89,0
3/22/2020,Maryland,24,245,3
3/22/2020,Massachusetts,25,646,5
3/22/2020,Michigan,26,1033,9
3/22/2020,Minnesota,27,171,1
3/22/2020,Mississippi,28,207,1
3/22/2020,Missouri,29,130,3
3/22/2020,Montana,30,34,0
3/22/2020,Nebraska,31,62,0
3/22/2020,Nevada,32,190,2
3/22/2020,New Hampshire,33,78,0
3/22/2020,New Jersey,34,1914,20
3/22/2020,New Mexico,35,65,0
3/22/2020,New York,36,15188,142
3/22/2020,North Carolina,37,269,0
3/22/2020,North Dakota,38,30,0
3/22/2020,Ohio,39,351,3
3/22/2020,Oklahoma,40,67,2
3/22/2020,Oregon,41,161,5
3/22/2020,Pennsylvania,42,504,3
3/22/2020,Puerto Rico,72,23,1
3/22/2020,Rhode Island,44,83,0
3/22/2020,South Carolina,45,194,3
3/22/2020,South Dakota,46,21,1
3/22/2020,Tennessee,47,424,2
3/22/2020,Texas,48,639,7
3/22/2020,Utah,49,182,1
3/22/2020,Vermont,50,52,2
3/22/2020,Virgin Islands,78,17,0
3/22/2020,Virginia,51,219,6
3/22/2020,Washington,53,1844,97
3/22/2020,West Virginia,54,16,0
3/22/2020,Wisconsin,55,382,4
3/22/2020,Wyoming,56,26,0
3/23/2020,Alabama,1,196,0
3/23/2020,Alaska,2,36,0
3/23/2020,Arizona,4,234,2
3/23/2020,Arkansas,5,201,0
3/23/2020,California,6,2240,39
3/23/2020,Colorado,8,721,10
3/23/2020,Connecticut,9,415,10
3/23/2020,Delaware,10,87,0
3/23/2020,District of Columbia,11,116,2
3/23/2020,Florida,12,1222,18
3/23/2020,Georgia,13,800,25
3/23/2020,Guam,66,29,1
3/23/2020,Hawaii,15,77,0
3/23/2020,Idaho,16,50,0
3/23/2020,Illinois,17,1285,12
3/23/2020,Indiana,18,264,12
3/23/2020,Iowa,19,105,0
3/23/2020,Kansas,20,82,2
3/23/2020,Kentucky,21,124,3
3/23/2020,Louisiana,22,1172,34
3/23/2020,Maine,23,107,0
3/23/2020,Maryland,24,290,3
3/23/2020,Massachusetts,25,777,9
3/23/2020,Michigan,26,1324,16
3/23/2020,Minnesota,27,235,1
3/23/2020,Mississippi,28,249,1
3/23/2020,Missouri,29,183,4
3/23/2020,Montana,30,45,0
3/23/2020,Nebraska,31,73,0
3/23/2020,Nevada,32,265,4
3/23/2020,New Hampshire,33,101,1
3/23/2020,New Jersey,34,2844,27
3/23/2020,New Mexico,35,83,0
3/23/2020,New York,36,20899,183
3/23/2020,North Carolina,37,302,0
3/23/2020,North Dakota,38,32,0
3/23/2020,Ohio,39,444,6
3/23/2020,Oklahoma,40,81,2
3/23/2020,Oregon,41,191,5
3/23/2020,Pennsylvania,42,644,6
3/23/2020,Puerto Rico,72,31,2
3/23/2020,Rhode Island,44,106,0
3/23/2020,South Carolina,45,299,5
3/23/2020,South Dakota,46,28,1
3/23/2020,Tennessee,47,522,2
3/23/2020,Texas,48,728,7
3/23/2020,Utah,49,257,1
3/23/2020,Vermont,50,75,2
3/23/2020,Virgin Islands,78,17,0
3/23/2020,Virginia,51,254,6
3/23/2020,Washington,53,2101,110
3/23/2020,West Virginia,54,16,0
3/23/2020,Wisconsin,55,418,5
3/23/2020,Wyoming,56,28,0
3/24/2020,Alabama,1,242,0
3/24/2020,Alaska,2,42,0
3/24/2020,Arizona,4,326,6
3/24/2020,Arkansas,5,231,2
3/24/2020,California,6,2644,52
3/24/2020,Colorado,8,912,11
3/24/2020,Connecticut,9,618,12
3/24/2020,Delaware,10,104,0
3/24/2020,District of Columbia,11,137,2
3/24/2020,Florida,12,1467,20
3/24/2020,Georgia,13,1095,38
3/24/2020,Guam,66,32,1
3/24/2020,Hawaii,15,90,0
3/24/2020,Idaho,16,73,0
3/24/2020,Illinois,17,1535,16
3/24/2020,Indiana,18,371,17
3/24/2020,Iowa,19,124,1
3/24/2020,Kansas,20,102,3
3/24/2020,Kentucky,21,157,3
3/24/2020,Louisiana,22,1388,46
3/24/2020,Maine,23,118,0
3/24/2020,Maryland,24,349,4
3/24/2020,Massachusetts,25,1159,11
3/24/2020,Michigan,26,1791,24
3/24/2020,Minnesota,27,264,1
3/24/2020,Mississippi,28,320,1
3/24/2020,Missouri,29,255,5
3/24/2020,Montana,30,51,0
3/24/2020,Nebraska,31,77,0
3/24/2020,Nevada,32,315,6
3/24/2020,New Hampshire,33,108,1
3/24/2020,New Jersey,34,3675,44
3/24/2020,New Mexico,35,100,0
3/24/2020,New York,36,25704,264
3/24/2020,North Carolina,37,397,0
3/24/2020,North Dakota,38,37,0
3/24/2020,Ohio,39,564,8
3/24/2020,Oklahoma,40,106,3
3/24/2020,Oregon,41,209,8
3/24/2020,Pennsylvania,42,851,8
3/24/2020,Puerto Rico,72,39,2
3/24/2020,Rhode Island,44,124,0
3/24/2020,South Carolina,45,342,8
3/24/2020,South Dakota,46,30,1
3/24/2020,Tennessee,47,678,2
3/24/2020,Texas,48,857,11
3/24/2020,Utah,49,299,1
3/24/2020,Vermont,50,95,7
3/24/2020,Virgin Islands,78,17,0
3/24/2020,Virginia,51,291,7
3/24/2020,Washington,53,2469,123
3/24/2020,West Virginia,54,39,0
3/24/2020,Wisconsin,55,481,5
3/24/2020,Wyoming,56,37,0
3/25/2020,Alabama,1,386,1
3/25/2020,Alaska,2,59,0
3/25/2020,Arizona,4,402,6
3/25/2020,Arkansas,5,307,2
3/25/2020,California,6,3183,68
3/25/2020,Colorado,8,1086,19
3/25/2020,Connecticut,9,875,19
3/25/2020,Delaware,10,119,0
3/25/2020,District of Columbia,11,183,2
3/25/2020,Florida,12,1971,23
3/25/2020,Georgia,13,1385,47
3/25/2020,Guam,66,32,1
3/25/2020,Hawaii,15,95,0
3/25/2020,Idaho,16,123,0
3/25/2020,Illinois,17,1874,21
3/25/2020,Indiana,18,484,19
3/25/2020,Iowa,19,147,1
3/25/2020,Kansas,20,134,3
3/25/2020,Kentucky,21,198,5
3/25/2020,Louisiana,22,1795,65
3/25/2020,Maine,23,142,0
3/25/2020,Maryland,24,423,4
3/25/2020,Massachusetts,25,1838,15
3/25/2020,Michigan,26,2293,43
3/25/2020,Minnesota,27,289,1
3/25/2020,Mississippi,28,376,5
3/25/2020,Missouri,29,384,8
3/25/2020,Montana,30,65,0
3/25/2020,Nebraska,31,84,0
3/25/2020,Nevada,32,405,10
3/25/2020,New Hampshire,33,137,1
3/25/2020,New Jersey,34,4402,62
3/25/2020,New Mexico,35,113,1
3/25/2020,New York,36,33117,381
3/25/2020,North Carolina,37,562,1
3/25/2020,North Dakota,38,45,0
3/25/2020,Ohio,39,707,11
3/25/2020,Oklahoma,40,164,5
3/25/2020,Oregon,41,266,10
3/25/2020,Pennsylvania,42,1151,12
3/25/2020,Puerto Rico,72,51,2
3/25/2020,Rhode Island,44,132,0
3/25/2020,South Carolina,45,425,8
3/25/2020,South Dakota,46,41,1
3/25/2020,Tennessee,47,806,3
3/25/2020,Texas,48,1132,13
3/25/2020,Utah,49,346,1
3/25/2020,Vermont,50,123,8
3/25/2020,Virgin Islands,78,17,0
3/25/2020,Virginia,51,390,9
3/25/2020,Washington,53,2585,130
3/25/2020,West Virginia,54,51,0
3/25/2020,Wisconsin,55,623,7
3/25/2020,Wyoming,56,49,0
3/26/2020,Alabama,1,538,3
3/26/2020,Alaska,2,69,0
3/26/2020,Arizona,4,508,8
3/26/2020,Arkansas,5,350,3
3/26/2020,California,6,4060,83
3/26/2020,Colorado,8,1432,24
3/26/2020,Connecticut,9,1012,21
3/26/2020,Delaware,10,143,1
3/26/2020,District of Columbia,11,231,3
3/26/2020,Florida,12,2478,29
3/26/2020,Georgia,13,1641,56
3/26/2020,Guam,66,49,1
3/26/2020,Hawaii,15,106,0
3/26/2020,Idaho,16,189,3
3/26/2020,Illinois,17,2538,26
3/26/2020,Indiana,18,661,23
3/26/2020,Iowa,19,179,1
3/26/2020,Kansas,20,173,3
3/26/2020,Kentucky,21,248,5
3/26/2020,Louisiana,22,2305,83
3/26/2020,Maine,23,155,0
3/26/2020,Maryland,24,581,4
3/26/2020,Massachusetts,25,2417,25
3/26/2020,Michigan,26,2877,63
3/26/2020,Minnesota,27,346,2
3/26/2020,Mississippi,28,486,6
3/26/2020,Missouri,29,508,8
3/26/2020,Montana,30,90,0
3/26/2020,Nebraska,31,91,0
3/26/2020,Nevada,32,535,10
3/26/2020,New Hampshire,33,158,1
3/26/2020,New Jersey,34,6876,82
3/26/2020,New Mexico,35,136,1
3/26/2020,New York,36,39058,502
3/26/2020,North Carolina,37,639,2
3/26/2020,North Dakota,38,58,0
3/26/2020,Ohio,39,867,15
3/26/2020,Oklahoma,40,248,7
3/26/2020,Oregon,41,316,11
3/26/2020,Pennsylvania,42,1690,16
3/26/2020,Puerto Rico,72,64,2
3/26/2020,Rhode Island,44,165,0
3/26/2020,South Carolina,45,456,9
3/26/2020,South Dakota,46,46,1
3/26/2020,Tennessee,47,981,3
3/26/2020,Texas,48,1542,21
3/26/2020,Utah,49,402,1
3/26/2020,Vermont,50,158,9
3/26/2020,Virgin Islands,78,17,0
3/26/2020,Virginia,51,603,14
3/26/2020,Washington,53,3208,152
3/26/2020,West Virginia,54,76,0
3/26/2020,Wisconsin,55,754,10
3/26/2020,Wyoming,56,56,0
3/27/2020,Alabama,1,639,4
3/27/2020,Alaska,2,85,1
3/27/2020,Arizona,4,665,15
3/27/2020,Arkansas,5,385,3
3/27/2020,California,6,4915,104
3/27/2020,Colorado,8,1735,31
3/27/2020,Connecticut,9,1291,27
3/27/2020,Delaware,10,165,2
3/27/2020,District of Columbia,11,267,3
3/27/2020,Florida,12,3198,46
3/27/2020,Georgia,13,2198,64
3/27/2020,Guam,66,53,1
3/27/2020,Hawaii,15,120,0
3/27/2020,Idaho,16,232,4
3/27/2020,Illinois,17,3029,37
3/27/2020,Indiana,18,992,32
3/27/2020,Iowa,19,236,3
3/27/2020,Kansas,20,213,4
3/27/2020,Kentucky,21,302,8
3/27/2020,Louisiana,22,2746,119
3/27/2020,Maine,23,168,1
3/27/2020,Maryland,24,790,5
3/27/2020,Massachusetts,25,3240,35
3/27/2020,Michigan,26,3655,93
3/27/2020,Minnesota,27,398,4
3/27/2020,Mississippi,28,579,8
3/27/2020,Missouri,29,670,9
3/27/2020,Montana,30,121,1
3/27/2020,Nebraska,31,102,2
3/27/2020,Nevada,32,621,10
3/27/2020,New Hampshire,33,187,2
3/27/2020,New Jersey,34,8825,108
3/27/2020,New Mexico,35,191,1
3/27/2020,New York,36,44746,645
3/27/2020,North Carolina,37,784,3
3/27/2020,North Dakota,38,68,1
3/27/2020,Ohio,39,1144,22
3/27/2020,Oklahoma,40,322,8
3/27/2020,Oregon,41,415,12
3/27/2020,Pennsylvania,42,2217,23
3/27/2020,Puerto Rico,72,79,3
3/27/2020,Rhode Island,44,203,0
3/27/2020,South Carolina,45,542,13
3/27/2020,South Dakota,46,58,1
3/27/2020,Tennessee,47,1180,6
3/27/2020,Texas,48,1971,25
3/27/2020,Utah,49,480,2
3/27/2020,Vermont,50,184,10
3/27/2020,Virgin Islands,78,19,0
3/27/2020,Virginia,51,605,14
3/27/2020,Washington,53,3770,179
3/27/2020,West Virginia,54,96,0
3/27/2020,Wisconsin,55,930,16
3/27/2020,Wyoming,56,74,0
3/28/2020,Alabama,1,720,4
3/28/2020,Alaska,2,102,1
3/28/2020,Arizona,4,773,15
3/28/2020,Arkansas,5,409,5
3/28/2020,California,6,5566,122
3/28/2020,Colorado,8,2061,44
3/28/2020,Connecticut,9,1524,33
3/28/2020,Delaware,10,214,5
3/28/2020,District of Columbia,11,304,4
3/28/2020,Florida,12,4038,56
3/28/2020,Georgia,13,2447,79
3/28/2020,Guam,66,57,1
3/28/2020,Hawaii,15,151,0
3/28/2020,Idaho,16,262,5
3/28/2020,Illinois,17,3547,50
3/28/2020,Indiana,18,1239,38
3/28/2020,Iowa,19,298,3
3/28/2020,Kansas,20,272,6
3/28/2020,Kentucky,21,394,9
3/28/2020,Louisiana,22,3315,137
3/28/2020,Maine,23,211,1
3/28/2020,Maryland,24,1066,10
3/28/2020,Massachusetts,25,4257,44
3/28/2020,Michigan,26,4634,112
3/28/2020,Minnesota,27,442,5
3/28/2020,Mississippi,28,669,13
3/28/2020,Missouri,29,837,11
3/28/2020,Montana,30,147,1
3/28/2020,Nebraska,31,122,2
3/28/2020,Nevada,32,738,14
3/28/2020,New Hampshire,33,214,2
3/28/2020,New Jersey,34,11124,140
3/28/2020,New Mexico,35,210,2
3/28/2020,New York,36,53517,935
3/28/2020,North Carolina,37,972,4
3/28/2020,North Dakota,38,93,1
3/28/2020,Northern Mariana Islands,69,2,0
3/28/2020,Ohio,39,1406,25
3/28/2020,Oklahoma,40,377,15
3/28/2020,Oregon,41,480,13
3/28/2020,Pennsylvania,42,2815,35
3/28/2020,Puerto Rico,72,100,3
3/28/2020,Rhode Island,44,239,2
3/28/2020,South Carolina,45,661,15
3/28/2020,South Dakota,46,68,1
3/28/2020,Tennessee,47,1363,6
3/28/2020,Texas,48,2381,30
3/28/2020,Utah,49,608,2
3/28/2020,Vermont,50,211,12
3/28/2020,Virgin Islands,78,19,0
3/28/2020,Virginia,51,739,17
3/28/2020,Washington,53,4311,193
3/28/2020,West Virginia,54,113,0
3/28/2020,Wisconsin,55,1042,17
3/28/2020,Wyoming,56,85,0
3/29/2020,Alabama,1,830,5
3/29/2020,Alaska,2,114,2
3/29/2020,Arizona,4,930,18
3/29/2020,Arkansas,5,449,6
3/29/2020,California,6,6321,132
3/29/2020,Colorado,8,2315,47
3/29/2020,Connecticut,9,1993,34
3/29/2020,Delaware,10,232,6
3/29/2020,District of Columbia,11,342,5
3/29/2020,Florida,12,4943,60
3/29/2020,Georgia,13,2683,83
3/29/2020,Guam,66,58,1
3/29/2020,Hawaii,15,175,0
3/29/2020,Idaho,16,310,6
3/29/2020,Illinois,17,4615,71
3/29/2020,Indiana,18,1522,40
3/29/2020,Iowa,19,336,4
3/29/2020,Kansas,20,333,7
3/29/2020,Kentucky,21,439,9
3/29/2020,Louisiana,22,3539,153
3/29/2020,Maine,23,253,3
3/29/2020,Maryland,24,1244,11
3/29/2020,Massachusetts,25,4955,48
3/29/2020,Michigan,26,5486,132
3/29/2020,Minnesota,27,504,9
3/29/2020,Mississippi,28,759,14
3/29/2020,Missouri,29,902,12
3/29/2020,Montana,30,161,1
3/29/2020,Nebraska,31,138,2
3/29/2020,Nevada,32,920,15
3/29/2020,New Hampshire,33,258,3
3/29/2020,New Jersey,34,13386,161
3/29/2020,New Mexico,35,237,2
3/29/2020,New York,36,59783,1180
3/29/2020,North Carolina,37,1166,6
3/29/2020,North Dakota,38,97,1
3/29/2020,Northern Mariana Islands,69,2,0
3/29/2020,Ohio,39,1665,30
3/29/2020,Oklahoma,40,429,16
3/29/2020,Oregon,41,549,13
3/29/2020,Pennsylvania,42,3441,40
3/29/2020,Puerto Rico,72,127,5
3/29/2020,Rhode Island,44,294,3
3/29/2020,South Carolina,45,775,16
3/29/2020,South Dakota,46,90,1
3/29/2020,Tennessee,47,1569,7
3/29/2020,Texas,48,2722,35
3/29/2020,Utah,49,719,2
3/29/2020,Vermont,50,235,12
3/29/2020,Virgin Islands,78,23,0
3/29/2020,Virginia,51,889,22
3/29/2020,Washington,53,4897,209
3/29/2020,West Virginia,54,124,1
3/29/2020,Wisconsin,55,1120,17
3/29/2020,Wyoming,56,88,0
3/30/2020,Alabama,1,947,11
3/30/2020,Alaska,2,120,2
3/30/2020,Arizona,4,1169,20
3/30/2020,Arkansas,5,508,7
3/30/2020,California,6,7421,147
3/30/2020,Colorado,8,2628,51
3/30/2020,Connecticut,9,2571,36
3/30/2020,Delaware,10,264,7
3/30/2020,District of Columbia,11,401,9
3/30/2020,Florida,12,5695,72
3/30/2020,Georgia,13,3032,103
3/30/2020,Guam,66,60,1
3/30/2020,Hawaii,15,204,0
3/30/2020,Idaho,16,415,7
3/30/2020,Illinois,17,5070,84
3/30/2020,Indiana,18,1797,44
3/30/2020,Iowa,19,424,6
